cl_720p,url,id,code,type,path,bt_720p,name,mv_type 
magnet:?xt=urn:btih:IKTJ45PHU4CZP5VPZNBQSTUI5OFGHIRG,http://www.mp4ba.com/aiqingpian/375.html,,提取码：uezn,1080P,https://pan.baidu.com/s/1PAq6mEbD7TAscB9yNuB3Fg,http://www.mp4ba.com/down/201810/%E6%81%8B%E7%88%B1%E7%9A%84%E6%88%91%E6%98%AF%E5%A5%B3%E4%B8%BB%E8%A7%92%E5%90%97.Principal.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,恋爱的我是女主角吗？BD高清中字,爱情片
magnet:?xt=urn:btih:6R6RFJ6CHSD7GLMXOMDEPLDLURPY3NKQ,http://www.mp4ba.com/xijupian/203.html,,提取码：xe4n,720P,https://pan.baidu.com/s/1B_M-tb0Yfv6GLDUx_2r4iw,http://www.mp4ba.com/down/201810/%E6%88%91%E7%9A%84%E9%97%B4%E8%B0%8D%E5%89%8D%E7%94%B7%E5%8F%8B.%E7%89%B9%E6%95%88%E4%B8%AD%E8%8B%B1%E5%AD%97%E5%B9%95.The.Spy.Who.Dumped.Me.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,我的间谍前男友BD高清特效中英双字,喜剧片
magnet:?xt=urn:btih:6R6RFJ6CHSD7GLMXOMDEPLDLURPY3NKQ,http://www.mp4ba.com/xijupian/203.html,,提取码：zs7h,1080P,https://pan.baidu.com/s/1FKY6nJB3CpKK0xzBCoFO7A,http://www.mp4ba.com/down/201810/%E6%88%91%E7%9A%84%E9%97%B4%E8%B0%8D%E5%89%8D%E7%94%B7%E5%8F%8B.%E7%89%B9%E6%95%88%E4%B8%AD%E8%8B%B1%E5%AD%97%E5%B9%95.The.Spy.Who.Dumped.Me.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,我的间谍前男友BD高清特效中英双字,喜剧片
magnet:?xt=urn:btih:80EDE11F4D4F92A872E37A4C1BCD2C5FFE228A99,http://www.mp4ba.com/xijupian/210.html,,提取码：0itl ,720P,https://pan.baidu.com/s/1zDBjg7mfioWqvktZ3RfWBg,http://www.mp4ba.com/down/201903/%E8%89%BE%E7%B1%B3%E8%88%92%E9%BB%98%EF%BC%9A%E9%95%BF%E5%A4%A7%E5%BD%93%E5%A6%88.Amy.Schumer.Growing.2019.HD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,艾米·舒默：长大当妈HD高清中英双字,喜剧片
magnet:?xt=urn:btih:80EDE11F4D4F92A872E37A4C1BCD2C5FFE228A99,http://www.mp4ba.com/xijupian/210.html,,提取码：lwcz ,1080P,https://pan.baidu.com/s/13awd-uDl6C4I456awRha3w,http://www.mp4ba.com/down/201903/%E8%89%BE%E7%B1%B3%E8%88%92%E9%BB%98%EF%BC%9A%E9%95%BF%E5%A4%A7%E5%BD%93%E5%A6%88.Amy.Schumer.Growing.2019.HD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,艾米·舒默：长大当妈HD高清中英双字,喜剧片
magnet:?xt=urn:btih:8C83662AC227F32DE0DC0FB75B076D35C1021790,http://www.mp4ba.com/xijupian/216.html,,提取码：hqog ,720P,https://pan.baidu.com/s/1dWaYIEizYo2lE0h3iUb1Lw,http://www.mp4ba.com/down/201903/%E4%B8%89%E6%AC%A1%E5%85%83%E5%A5%B3%E5%8F%8B.Real.Girl.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,三次元女友BD高清中字,喜剧片
magnet:?xt=urn:btih:8C83662AC227F32DE0DC0FB75B076D35C1021790,http://www.mp4ba.com/xijupian/216.html,,提取码：nz7a ,1080P,https://pan.baidu.com/s/1IWvr-hMcqz0J3nUTC5xAWA,http://www.mp4ba.com/down/201903/%E4%B8%89%E6%AC%A1%E5%85%83%E5%A5%B3%E5%8F%8B.Real.Girl.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,三次元女友BD高清中字,喜剧片
magnet:?xt=urn:btih:002E1DA628D2D5A356DA8DBB5CD3047BDD965996,http://www.mp4ba.com/xijupian/239.html,,提取码：zra8 ,720P,https://pan.baidu.com/s/1cEwsK9E6dfU--nQp3fRBsg,http://www.mp4ba.com/down/201903/%E6%81%8B%E7%88%B1%E5%85%B3%E7%B3%BB.In.a.Relationship.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,恋爱关系HD高清中英双字,喜剧片
magnet:?xt=urn:btih:002E1DA628D2D5A356DA8DBB5CD3047BDD965996,http://www.mp4ba.com/xijupian/239.html,,提取码：ukxx ,1080P,https://pan.baidu.com/s/1d42auAhdFoCYAMgUeoAm2g,http://www.mp4ba.com/down/201903/%E6%81%8B%E7%88%B1%E5%85%B3%E7%B3%BB.In.a.Relationship.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,恋爱关系HD高清中英双字,喜剧片
magnet:?xt=urn:btih:44A1DB327907AE459BE30B7E9DCCE7BE5406B685,http://www.mp4ba.com/xijupian/253.html,,提取码：eao6 ,720P,https://pan.baidu.com/s/10Plrfyc2i4Vb5ac2ljXZfg,http://www.mp4ba.com/down/201903/%E7%94%9C%E8%9C%9C%E9%A6%99%E8%8D%89.Bad.Seeds.2018.HD720P.X264.AAC.French.CHS.Mp4Ba.torrent,甜蜜香草HD高清中字,喜剧片
magnet:?xt=urn:btih:44A1DB327907AE459BE30B7E9DCCE7BE5406B685,http://www.mp4ba.com/xijupian/253.html,,提取码：ir5e ,1080P,https://pan.baidu.com/s/1NwHQTn0E6O3XrUtWswE4_A,http://www.mp4ba.com/down/201903/%E7%94%9C%E8%9C%9C%E9%A6%99%E8%8D%89.Bad.Seeds.2018.HD720P.X264.AAC.French.CHS.Mp4Ba.torrent,甜蜜香草HD高清中字,喜剧片
magnet:?xt=urn:btih:450A79B8760ED1B00FD6A58B5828FA80ECB94B56,http://www.mp4ba.com/xijupian/258.html,,提取码：r18j ,720P,https://pan.baidu.com/s/1u6Hb3TGZrKpQWLgTFhIhGw,http://www.mp4ba.com/down/201903/%E9%9D%A2%E5%8C%85%E5%B7%B4%E5%A3%AB%E5%92%8C%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%88%9D%E6%81%8B.Bread.Bus.and.the.Second.First.Love.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torren,面包，巴士和第二次初恋BD高清中字,喜剧片
magnet:?xt=urn:btih:450A79B8760ED1B00FD6A58B5828FA80ECB94B56,http://www.mp4ba.com/xijupian/258.html,,提取码：ixzk ,1080P,https://pan.baidu.com/s/1zzdAahIw-EjIJDmFwz5w2Q,http://www.mp4ba.com/down/201903/%E9%9D%A2%E5%8C%85%E5%B7%B4%E5%A3%AB%E5%92%8C%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%88%9D%E6%81%8B.Bread.Bus.and.the.Second.First.Love.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torren,面包，巴士和第二次初恋BD高清中字,喜剧片
magnet:?xt=urn:btih:JG7PAYZBW7Z72TCHCCXNK4ZABKYGSG4R,http://www.mp4ba.com/xijupian/261.html,,提取码：ssc5 ,720P,https://pan.baidu.com/s/1W0dn9eBk_FOHTEZH36AHpA,http://www.mp4ba.com/down/201903/%E5%A4%A9%E4%B8%8A%E7%9A%84%E6%98%9F%E6%98%9F.En.las.Estrellas.2018.HD720P.X264.AAC.Spanish.CHS.Mp4Ba.torrent,天上的星星HD高清中字,喜剧片
magnet:?xt=urn:btih:JG7PAYZBW7Z72TCHCCXNK4ZABKYGSG4R,http://www.mp4ba.com/xijupian/261.html,,提取码：nd29 ,1080P,https://pan.baidu.com/s/12LyWOHaRsIxzyqhnuJEMDA,http://www.mp4ba.com/down/201903/%E5%A4%A9%E4%B8%8A%E7%9A%84%E6%98%9F%E6%98%9F.En.las.Estrellas.2018.HD720P.X264.AAC.Spanish.CHS.Mp4Ba.torrent,天上的星星HD高清中字,喜剧片
,http://www.mp4ba.com/xijupian/262.html,,提取码：e0c5 ,1080P,https://pan.baidu.com/s/11NhgMek0egHM9XVr-mq3rQ,,新喜剧之王HD高清中英双字,喜剧片
,http://www.mp4ba.com/xijupian/264.html,,提取码：pp4h ,1080P,https://pan.baidu.com/s/1fRhdCQfeO3igfUGC_nuOmA,,神探蒲松龄HD高清中字,喜剧片
magnet:?xt=urn:btih:PFWPH6F64B6Z35QTJBKQQVHGQBYLCYEY,http://www.mp4ba.com/xijupian/267.html,,提取码：uec3,720P,https://pan.baidu.com/s/1QsFGy5Ki7GC6jAh8h6eBSA,http://www.mp4ba.com/down/201810/%E5%AE%8C%E7%BE%8E%E9%99%8C%E7%94%9F%E4%BA%BA.%E8%A5%BF%E7%8F%AD%E7%89%99%E7%89%88.Perfect.Strangers.2017.BD720P.X264.AAC.Spanish.CHS.Mp4Ba.torrent,完美陌生人(西班牙版)BD高清中字,喜剧片
magnet:?xt=urn:btih:PFWPH6F64B6Z35QTJBKQQVHGQBYLCYEY,http://www.mp4ba.com/xijupian/267.html,,提取码：7nvs,1080P,https://pan.baidu.com/s/1Zi8U9vaibu6BS2lBTGz-vQ,http://www.mp4ba.com/down/201810/%E5%AE%8C%E7%BE%8E%E9%99%8C%E7%94%9F%E4%BA%BA.%E8%A5%BF%E7%8F%AD%E7%89%99%E7%89%88.Perfect.Strangers.2017.BD720P.X264.AAC.Spanish.CHS.Mp4Ba.torrent,完美陌生人(西班牙版)BD高清中字,喜剧片
magnet:?xt=urn:btih:DA094215CDE3EB2ECDB674626709BD00D8ADE0B2,http://www.mp4ba.com/xijupian/268.html,,提取码：isvx ,720P,https://pan.baidu.com/s/1vWgh7HsAxVdPRCiNE1Ix-Q,http://www.mp4ba.com/down/201903/%E6%97%A0%E5%8F%AF%E9%9A%90%E8%97%8F.Le.Jeu.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,无可隐藏HD高清中字,喜剧片
magnet:?xt=urn:btih:DA094215CDE3EB2ECDB674626709BD00D8ADE0B2,http://www.mp4ba.com/xijupian/268.html,,提取码：q0qi ,1080P,https://pan.baidu.com/s/1qE-WNsdCsPCjyjD2Sp00Bw,http://www.mp4ba.com/down/201903/%E6%97%A0%E5%8F%AF%E9%9A%90%E8%97%8F.Le.Jeu.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,无可隐藏HD高清中字,喜剧片
magnet:?xt=urn:btih:5018D000A4E6584A384C4DC6BC0FDACC06D94BD7,http://www.mp4ba.com/xijupian/283.html,,提取码：co9j,720P,https://pan.baidu.com/s/1sqG73BVkGF5d3W8FyiDlCw ,http://www.mp4ba.com/down/201904/新X剧之W.The.New.King.of.Comedy.2019.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,新喜剧之王BD高清中字,喜剧片
magnet:?xt=urn:btih:5018D000A4E6584A384C4DC6BC0FDACC06D94BD7,http://www.mp4ba.com/xijupian/283.html,,提取码：4pod,1080P,https://pan.baidu.com/s/1vCLQHyLheVtlu9_FuwBeXQ ,http://www.mp4ba.com/down/201904/新X剧之W.The.New.King.of.Comedy.2019.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,新喜剧之王BD高清中字,喜剧片
magnet:?xt=urn:btih:1C567A1732137BA21C94418155690F530D45D9FA,http://www.mp4ba.com/xijupian/285.html,,提取码：wedn,720P,https://pan.baidu.com/s/1IepXuo3ekmdTRwe_9beDcQ,http://www.mp4ba.com/down/201904/目的地：杜斯伯里.Destination.Dewsbury.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,目的地：杜斯伯里HD高清中英双字,喜剧片
magnet:?xt=urn:btih:1C567A1732137BA21C94418155690F530D45D9FA,http://www.mp4ba.com/xijupian/285.html,,提取码：oaf9,1080P,https://pan.baidu.com/s/1M9RD1S1fqqqREDiAFJOPhA,http://www.mp4ba.com/down/201904/目的地：杜斯伯里.Destination.Dewsbury.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,目的地：杜斯伯里HD高清中英双字,喜剧片
magnet:?xt=urn:btih:C4FD3EC1E822D06751A750E2FDF44ABD63FB71BA,http://www.mp4ba.com/xijupian/286.html,,提取码：y7xp,720P,https://pan.baidu.com/s/1Hfbv2F1yluxCS5Iqm0eb4Q,http://www.mp4ba.com/down/201904/老人和枪.The.Old.Man.and.the.Gun.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,老人和枪BD高清中英双字,喜剧片
magnet:?xt=urn:btih:C4FD3EC1E822D06751A750E2FDF44ABD63FB71BA,http://www.mp4ba.com/xijupian/286.html,,提取码：n2y7,1080P,https://pan.baidu.com/s/1XkDhwl93pZuqWRedGrLulQ,http://www.mp4ba.com/down/201904/老人和枪.The.Old.Man.and.the.Gun.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,老人和枪BD高清中英双字,喜剧片
magnet:?xt=urn:btih:4C4393BBED8D719430CDB486AB6079DC7E83FEAC,http://www.mp4ba.com/xijupian/290.html,,提取码：ulx5,720P,https://pan.baidu.com/s/11Qbxr3q01lnpd4TCIS-liQ,http://www.mp4ba.com/down/201904/D人物.Someone.Great.2019.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,大人物HD高清中英双字,喜剧片
magnet:?xt=urn:btih:4C4393BBED8D719430CDB486AB6079DC7E83FEAC,http://www.mp4ba.com/xijupian/290.html,,提取码：hkn2,1080P,https://pan.baidu.com/s/1VY8Y0qgntCBqwvWc5yVpFA,http://www.mp4ba.com/down/201904/D人物.Someone.Great.2019.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,大人物HD高清中英双字,喜剧片
magnet:?xt=urn:btih:F56609AFE227E241BC4EF7219FFCCA43A979578C,http://www.mp4ba.com/xijupian/296.html,,提取码：saf8,720P,https://pan.baidu.com/s/1zQaRHV-2XDuw522wjdJ8uQ,http://www.mp4ba.com/down/201904/番石榴岛.Guava.Island.2019.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,番石榴岛HD高清中英双字,喜剧片
magnet:?xt=urn:btih:F56609AFE227E241BC4EF7219FFCCA43A979578C,http://www.mp4ba.com/xijupian/296.html,,提取码：vpoh,1080P,https://pan.baidu.com/s/17zj30OgPsFf-1r-NXElXRw,http://www.mp4ba.com/down/201904/番石榴岛.Guava.Island.2019.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,番石榴岛HD高清中英双字,喜剧片
magnet:?xt=urn:btih:JCLBGC5PW365U57F3XF6ZXUMK4URDBZR,http://www.mp4ba.com/xijupian/298.html,,提取码：svdi,720P,https://pan.baidu.com/s/1i9jqHjOORVbLJiUe1m6nHw,http://www.mp4ba.com/down/201810/%E5%87%86%E8%AE%B8.Permission.2017.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,准许BD高清中英双字,喜剧片
magnet:?xt=urn:btih:JCLBGC5PW365U57F3XF6ZXUMK4URDBZR,http://www.mp4ba.com/xijupian/298.html,,提取码：iv3v,1080P,https://pan.baidu.com/s/143Wq9WOayVV1g3qJ5bZI1A,http://www.mp4ba.com/down/201810/%E5%87%86%E8%AE%B8.Permission.2017.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,准许BD高清中英双字,喜剧片
magnet:?xt=urn:btih:2A4AD6FB94245AEE84762C5C1252B82D5D020613,http://www.mp4ba.com/juqingpian/1192.html,,提取码：g4ai,720P,https://pan.baidu.com/s/1UNKyJsMjznUlUxVmSnmAzQ,http://www.mp4ba.com/down/201906/小小巨人.Giant.Little.Ones.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,小小巨人HD英语中英双字,剧情片
magnet:?xt=urn:btih:2A4AD6FB94245AEE84762C5C1252B82D5D020613,http://www.mp4ba.com/juqingpian/1192.html,,提取码：lxt1,1080P,https://pan.baidu.com/s/1w584SsFq3g8_7tuq0UvWeA,http://www.mp4ba.com/down/201906/小小巨人.Giant.Little.Ones.2018.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,小小巨人HD英语中英双字,剧情片
magnet:?xt=urn:btih:20B19AF333A18C26800E79E446CF968700E5D425,http://www.mp4ba.com/juqingpian/1203.html,,提取码：m6mg,720P,https://pan.baidu.com/s/1ic2n8Lp_pmX6X64ej-JPUQ,http://www.mp4ba.com/down/201906/日日是好日.Every.Day.a.Good.Day.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,日日是好日BD日语中字,剧情片
magnet:?xt=urn:btih:20B19AF333A18C26800E79E446CF968700E5D425,http://www.mp4ba.com/juqingpian/1203.html,,提取码：cg4g,1080P,https://pan.baidu.com/s/1YfyN6qLL-jgrtsNGrvZGPg,http://www.mp4ba.com/down/201906/日日是好日.Every.Day.a.Good.Day.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,日日是好日BD日语中字,剧情片
,http://www.mp4ba.com/xijupian/76.html,,提取码：2ywb,720P,https://pan.baidu.com/s/1R-E97Ov5l_Rj3H8a0qP2_A,,大师兄HD高清破解中字,喜剧片
magnet:?xt=urn:btih:EEA3F1780335CBCA6A43AA16F973CCB01DB0F4A1,http://www.mp4ba.com/xijupian/122.html,,提取码：fqbn,720P,https://pan.baidu.com/s/1a9JjsK4RJxyppAaAoX9MIw,http://www.mp4ba.com/down/201904/%E7%AE%97%E6%AD%BB%E8%8D%89.Lawyer.Lawyer.1997.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,算死草BD高清中字,喜剧片
magnet:?xt=urn:btih:EEA3F1780335CBCA6A43AA16F973CCB01DB0F4A1,http://www.mp4ba.com/xijupian/122.html,,提取码：mz2f,1080P,https://pan.baidu.com/s/1jDt-86y546BFuShEWg4AEQ,http://www.mp4ba.com/down/201904/%E7%AE%97%E6%AD%BB%E8%8D%89.Lawyer.Lawyer.1997.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,算死草BD高清中字,喜剧片
magnet:?xt=urn:btih:40F6C0C6BFB026D709E232D161FA62899FA5A647,http://www.mp4ba.com/xijupian/120.html,,提取码：sdsi,720P,https://pan.baidu.com/s/1VjQuSN7uVi_UmZDpQ9-jfg,http://www.mp4ba.com/down/201904/%E7%BB%BF%E6%AF%9B%E6%80%AA%E6%A0%BC%E6%9E%97%E5%A5%87.The.Grinch.2018.BD720P.X264.AAC.English&Mandarin&Cantonese&Taiwanese.CHS-ENG.Mp4Ba.torrent,绿毛怪格林奇BD高清中英双字,喜剧片
magnet:?xt=urn:btih:40F6C0C6BFB026D709E232D161FA62899FA5A647,http://www.mp4ba.com/xijupian/120.html,,提取码：p9ib ,1080P,https://pan.baidu.com/s/1A8DaEHJlIX5iW3yhSKzhyA,http://www.mp4ba.com/down/201904/%E7%BB%BF%E6%AF%9B%E6%80%AA%E6%A0%BC%E6%9E%97%E5%A5%87.The.Grinch.2018.BD720P.X264.AAC.English&Mandarin&Cantonese&Taiwanese.CHS-ENG.Mp4Ba.torrent,绿毛怪格林奇BD高清中英双字,喜剧片
magnet:?xt=urn:btih:2F1E77C2823CFC928C6000293219DE968A540522,http://www.mp4ba.com/xijupian/116.html,,提取码：k1a1 ,720P,https://pan.baidu.com/s/1VybBI9XRXhgymMptx-k-MQ,http://www.mp4ba.com/down/201904/%E8%A1%8C%E8%BF%90%E4%B8%80%E6%9D%A1%E9%BE%99.The.Lucky.Guy.1998.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,行运一条龙BD高清中字,喜剧片
magnet:?xt=urn:btih:2F1E77C2823CFC928C6000293219DE968A540522,http://www.mp4ba.com/xijupian/116.html,,提取码：ocw0 ,1080P,https://pan.baidu.com/s/1h4pt8qwLc4H5ml9fxAWNcQ ,http://www.mp4ba.com/down/201904/%E8%A1%8C%E8%BF%90%E4%B8%80%E6%9D%A1%E9%BE%99.The.Lucky.Guy.1998.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,行运一条龙BD高清中字,喜剧片
magnet:?xt=urn:btih:CFCFDDB5C03E2A259C13A97E87C8CFAB33943A39,http://www.mp4ba.com/xijupian/115.html,,提取码：0sbp ,720P,https://pan.baidu.com/s/1rvzPe2tqLmaIl80HMPjMBQ,http://www.mp4ba.com/down/201904/%E6%96%B0%E7%B2%BE%E6%AD%A6%E9%97%A81991.Fist.of.Fury.1991.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,新精武门1991BD高清中字,喜剧片
magnet:?xt=urn:btih:CFCFDDB5C03E2A259C13A97E87C8CFAB33943A39,http://www.mp4ba.com/xijupian/115.html,,提取码：2mqs ,1080P,https://pan.baidu.com/s/1QkXNmVDX-5Ynm6R1-gVDXw,http://www.mp4ba.com/down/201904/%E6%96%B0%E7%B2%BE%E6%AD%A6%E9%97%A81991.Fist.of.Fury.1991.BD720P.X264.AAC.Mandarin&Cantonese.CHS.Mp4Ba.torrent,新精武门1991BD高清中字,喜剧片
magnet:?xt=urn:btih:5C2AC72C9595E252E177645FE18C0C3E12ABBA69,http://www.mp4ba.com/xijupian/105.html,,提取码：qc2u,720P,https://pan.baidu.com/s/1R0DJ2lUcqZkXCJT26X9Nsg,http://www.mp4ba.com/down/201904/%E5%A4%A7%E9%97%B9%E5%B8%83%E8%BE%BE%E4%BD%A9%E6%96%AF.Budapest.2018.HD720P.X264.AAC.French.CHS.Mp4Ba.torrent,大闹布达佩斯HD高清中字,喜剧片
magnet:?xt=urn:btih:5C2AC72C9595E252E177645FE18C0C3E12ABBA69,http://www.mp4ba.com/xijupian/105.html,,提取码：z825,1080P,https://pan.baidu.com/s/1xBrnlWbUJAlzs_cG3IDr9g,http://www.mp4ba.com/down/201904/%E5%A4%A7%E9%97%B9%E5%B8%83%E8%BE%BE%E4%BD%A9%E6%96%AF.Budapest.2018.HD720P.X264.AAC.French.CHS.Mp4Ba.torrent,大闹布达佩斯HD高清中字,喜剧片
,http://www.mp4ba.com/xijupian/117.html,,提取码：7sjl,720P,https://pan.baidu.com/s/1H3sv7DfmXFdgp0nJaLlDIA,http://www.mp4ba.com/down/201810/%E6%B1%AA%E6%98%9F%E5%8D%A7%E5%BA%95.Show.Dogs.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,汪星卧底BD高清中英双字,喜剧片
,http://www.mp4ba.com/xijupian/117.html,,提取码：3lwo,1080P,https://pan.baidu.com/s/1lxGyKlrvDh6R9_N2Nxokmg,http://www.mp4ba.com/down/201810/%E6%B1%AA%E6%98%9F%E5%8D%A7%E5%BA%95.Show.Dogs.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,汪星卧底BD高清中英双字,喜剧片
magnet:?xt=urn:btih:921A4D8F4F9D271567534E23EEB361AD893BB2B7,http://www.mp4ba.com/xijupian/56.html,,提取码：p93q ,720P,https://pan.baidu.com/s/1D1RDKKHHyCd88wMfvxXZkw,http://www.mp4ba.com/down/201904/%E7%94%9F%E6%89%8B.Amateurs.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,生手BD高清中英双字,喜剧片
magnet:?xt=urn:btih:921A4D8F4F9D271567534E23EEB361AD893BB2B7,http://www.mp4ba.com/xijupian/56.html,,提取码：ee36,1080P,https://pan.baidu.com/s/1OiiMCp_US41O4I1wMxbKmw,http://www.mp4ba.com/down/201904/%E7%94%9F%E6%89%8B.Amateurs.2018.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,生手BD高清中英双字,喜剧片
magnet:?xt=urn:btih:AF5B09657061D66845A1D3A72F2C3CA2D6543E70,http://www.mp4ba.com/xijupian/50.html,,提取码：cz1u ,720P,https://pan.baidu.com/s/19BFJ17PmEy8Bn7ETpFkz6A,http://www.mp4ba.com/down/201904/%E5%AE%8C%E7%BE%8E%E7%BA%A6%E4%BC%9A.The.Perfect.Date.2019.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,完美约会对象HD高清中英双字,喜剧片
magnet:?xt=urn:btih:AF5B09657061D66845A1D3A72F2C3CA2D6543E70,http://www.mp4ba.com/xijupian/50.html,,提取码：2bxj,1080P,https://pan.baidu.com/s/1JVF-xk-s52QxtaZ5YWjfSQ ,http://www.mp4ba.com/down/201904/%E5%AE%8C%E7%BE%8E%E7%BA%A6%E4%BC%9A.The.Perfect.Date.2019.HD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,完美约会对象HD高清中英双字,喜剧片
magnet:?xt=urn:btih:E29A8F8DB59AF724E5199B57963424043BBA60F4,http://www.mp4ba.com/xijupian/40.html,,提取码：uvqu ,720P,https://pan.baidu.com/s/1UZ9uOGofRFQhJshnIfWw9w,http://www.mp4ba.com/down/201904/%E8%A5%BF%E8%99%B9%E5%B8%82SF.Hello.Mr.Billionaire.2018.BD720P.X264.AAC.Mandarin.CHS.Mp4Ba.torrent,西虹市首富BD高清中字,喜剧片
magnet:?xt=urn:btih:E29A8F8DB59AF724E5199B57963424043BBA60F4,http://www.mp4ba.com/xijupian/40.html,,提取码：4ork,1080P,https://pan.baidu.com/s/1pbECyjwze5hgsd4wdi3ijQ,http://www.mp4ba.com/down/201904/%E8%A5%BF%E8%99%B9%E5%B8%82SF.Hello.Mr.Billionaire.2018.BD720P.X264.AAC.Mandarin.CHS.Mp4Ba.torrent,西虹市首富BD高清中字,喜剧片
magnet:?xt=urn:btih:05B12EED7575C35E4F4F09433DCDF03B1F5EE29A,http://www.mp4ba.com/xijupian/35.html,,提取码：jhtu,720P,https://pan.baidu.com/s/1QZxUfqHGb4dWWq7h5ZWz5g,http://www.mp4ba.com/down/201904/%E5%AD%A4%E5%84%BF.Pupille.2018.BD720P.X264.AAC.French.CHS.Mp4Ba.torrent,孤儿BD高清中字,喜剧片
magnet:?xt=urn:btih:05B12EED7575C35E4F4F09433DCDF03B1F5EE29A,http://www.mp4ba.com/xijupian/35.html,,提取码：bzl9 ,1080P,https://pan.baidu.com/s/17e_dLX9bX6fL6G88xwXvsg,http://www.mp4ba.com/down/201904/%E5%AD%A4%E5%84%BF.Pupille.2018.BD720P.X264.AAC.French.CHS.Mp4Ba.torrent,孤儿BD高清中字,喜剧片
magnet:?xt=urn:btih:B39B30D394357B0CF93BB023F73E6AC235DB8B70,http://www.mp4ba.com/xijupian/34.html,,提取码：qgz3 ,720P,https://pan.baidu.com/s/1CZsG8POuGDEYsAckEUU-zw,http://www.mp4ba.com/down/201904/%E6%9C%8B%E5%85%8B%E6%AD%A6%E5%A3%AB.Punk.Samurai.Slash.Down.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,朋克武士BD高清中字,喜剧片
magnet:?xt=urn:btih:B39B30D394357B0CF93BB023F73E6AC235DB8B70,http://www.mp4ba.com/xijupian/34.html,,提取码：x6me ,1080P,https://pan.baidu.com/s/1C374tnjIRF8n8lErDOE1EQ ,http://www.mp4ba.com/down/201904/%E6%9C%8B%E5%85%8B%E6%AD%A6%E5%A3%AB.Punk.Samurai.Slash.Down.2018.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,朋克武士BD高清中字,喜剧片
magnet:?xt=urn:btih:1288ED9630DC87D18259F2824E76B87E665E72A8,http://www.mp4ba.com/xijupian/33.html,,提取码：vl1c ,720P,https://pan.baidu.com/s/1sJBZwJTJJI36Eq5cwa82Vg,http://www.mp4ba.com/down/201904/%E7%8A%AF%E7%BD%AA%E6%B5%AA%E6%BD%AE.Wave.of.Crimes.2018.BD720P.X264.AAC.Spanish.CHS-ENG.Mp4Ba.torrent,犯罪浪潮BD高清中英双字,喜剧片
